id,remark,sex,age_range,dept,account_type,company_code,ria_nickname,district,zichao,yewu,chongzhi,jiaofei,baoxiu,yehuaqi,fankui
2134,1,0,3,0,0,4,1,2,8,0,0,4,0,0,0
2135,1,0,2,0,0,4,0,7,6,0,0,0,0,0,0
2136,1,0,3,0,0,4,0,2,12,0,0,2,0,0,0
2137,1,0,2,0,0,4,7,2,7,0,0,14,0,0,0
2138,1,0,4,0,0,4,1,2,9,0,0,0,0,0,0
2139,1,1,3,0,0,4,1,6,9,0,0,0,0,0,0
2140,2,1,2,0,0,4,1,7,7,0,0,15,0,0,0
2141,1,0,4,0,0,4,1,14,6,0,0,6,0,0,1
2142,1,0,4,0,0,4,1,6,18,0,0,15,0,0,0
2143,1,0,2,0,0,4,1,1,9,0,0,0,0,0,0
2144,1,0,2,0,0,4,1,7,7,0,0,0,0,0,0
2145,1,0,5,0,0,4,0,14,12,0,0,1,0,0,0
2146,1,0,2,0,0,4,0,2,12,0,0,1,0,0,0
2147,1,1,2,0,0,4,1,7,7,0,0,9,0,0,0
2148,1,1,3,0,0,4,0,9,11,0,0,0,0,0,0
2149,1,1,3,0,0,4,1,7,6,0,0,16,0,0,0
2150,1,0,3,0,0,4,1,2,11,0,0,2,0,0,0
2151,1,1,4,0,0,4,3,2,31,0,0,6,0,0,0
2152,1,0,4,0,0,4,1,1,7,0,0,4,0,0,0
2153,1,1,1,0,0,4,0,7,9,0,0,3,0,0,0
2154,1,1,2,0,0,4,1,15,8,0,0,0,0,0,0
2155,0,0,5,0,0,4,0,4,10,0,0,0,0,0,0
2156,2,0,4,0,0,4,1,2,4,1,1,14,0,0,0
2157,1,0,3,0,0,4,1,6,7,0,0,1,0,0,0
2158,1,1,2,0,0,4,0,6,9,0,0,2,0,0,0
2159,1,0,2,0,0,4,1,7,6,0,0,2,0,0,0
2160,1,0,2,0,0,4,1,2,12,0,0,0,0,0,0
2161,1,0,2,0,0,4,0,14,14,0,0,7,0,0,0
2162,1,0,5,0,0,4,1,14,7,0,0,1,0,0,0
2163,1,0,3,0,0,4,1,1,7,0,0,10,0,0,0
2164,1,0,5,0,0,4,3,2,18,0,0,13,0,0,1
2165,1,0,2,0,0,4,2,6,6,0,0,5,0,0,0
2166,1,0,3,0,0,4,1,2,14,0,0,1,0,0,0
2167,1,0,3,0,0,4,1,1,9,0,0,15,0,0,0
2168,1,0,4,0,0,4,1,6,12,0,0,0,0,0,0
2169,1,0,5,0,0,4,1,2,8,0,0,1,0,0,0
2170,1,0,2,0,0,4,1,1,8,0,0,0,0,0,0
2171,1,0,5,0,0,4,1,7,14,0,0,2,0,0,0
2172,1,0,2,0,0,4,7,6,11,0,0,0,0,0,0
2173,0,1,3,0,0,4,0,6,8,0,0,0,0,0,0
2174,1,0,2,0,0,4,2,6,7,0,0,6,0,0,0
2175,0,0,2,0,0,4,1,6,11,0,0,1,0,0,0
2176,1,0,5,0,0,4,0,2,9,0,0,0,0,0,0
2177,0,0,3,0,0,4,0,2,6,0,0,0,0,0,0
2178,0,0,2,0,0,4,7,1,6,0,0,0,0,0,0
2179,0,0,4,0,0,4,0,2,13,0,0,0,0,0,0
2180,1,1,2,0,0,4,0,7,11,0,0,1,0,0,0
2181,1,1,2,0,0,4,7,2,7,0,0,0,0,0,0
2182,0,1,2,0,0,4,0,2,7,0,0,0,0,0,0
2183,0,0,2,0,0,4,0,14,9,0,0,0,0,0,0
2184,1,0,2,0,0,4,2,7,7,1,0,0,0,0,0
2185,0,1,2,0,0,4,1,1,3,0,3,1,0,0,0
2186,0,0,2,0,0,4,0,6,9,0,0,0,0,0,0
2187,0,1,3,0,0,4,7,14,7,0,0,0,0,0,0
2188,0,1,1,0,0,4,0,6,14,0,0,0,0,0,0
2189,0,0,5,0,0,4,0,7,6,0,0,0,0,0,0
2190,0,0,5,0,0,4,0,7,9,1,0,0,0,0,0
2191,1,1,3,0,0,4,0,2,7,0,0,3,0,0,0
2192,0,0,2,0,0,4,0,1,13,0,0,1,0,0,0
2193,1,0,1,0,0,4,1,7,8,0,0,0,0,0,0
2194,1,0,2,0,0,4,1,2,8,0,0,0,0,0,0
2195,0,0,3,0,0,4,1,7,11,0,0,2,0,0,0
2196,0,1,4,0,0,4,7,14,6,0,0,0,0,0,0
2197,0,0,4,0,0,4,7,2,6,0,0,0,0,0,0
2198,0,0,4,0,0,4,0,6,8,0,0,0,0,0,0
2199,0,0,2,0,0,4,0,2,8,0,0,0,0,0,0
2200,1,0,2,0,0,4,0,7,13,0,0,0,0,0,0
2201,0,0,5,0,0,4,0,7,8,0,0,0,0,0,0
2202,0,1,2,0,0,4,0,2,7,0,0,0,0,0,0
2203,1,0,5,0,0,4,0,1,7,0,0,2,0,0,0
2204,0,1,2,0,0,4,0,1,9,0,0,0,0,0,0
2205,1,1,4,0,0,4,2,6,15,0,0,12,0,0,0
2206,0,0,3,0,0,4,0,14,9,0,0,0,0,0,0
2207,1,1,5,0,0,4,0,7,11,0,0,10,0,0,0
2208,1,1,2,0,0,4,1,6,10,0,0,9,0,0,0
2209,2,0,2,0,0,4,1,7,15,0,0,11,0,0,0
2210,0,1,2,0,0,4,1,1,5,0,1,0,0,0,0
2211,1,1,4,0,0,4,1,7,10,0,0,2,0,0,0
2212,0,1,4,0,0,4,0,2,7,0,0,0,0,0,1
2213,1,1,2,0,0,4,0,6,10,0,0,11,0,0,0
2214,1,0,2,0,0,4,0,2,9,0,0,0,0,0,0
2215,0,0,2,0,0,4,0,7,7,1,0,0,0,0,0
2216,1,1,2,0,0,4,4,6,12,1,0,16,0,0,0
2217,1,0,1,0,0,4,1,14,12,0,0,17,0,0,0
2218,0,0,5,0,0,4,0,7,19,0,0,0,0,0,0
2219,1,0,2,0,0,4,1,6,11,0,0,6,0,0,0
2220,1,1,2,0,0,4,0,6,6,0,0,2,0,0,0
2221,1,0,3,0,0,4,0,13,8,0,0,4,0,0,0
2222,1,0,2,0,0,4,0,2,13,0,0,1,0,0,0
2223,1,1,1,0,0,4,0,2,13,0,0,0,0,0,0
2224,1,1,2,0,0,4,0,2,6,0,0,4,0,0,0
2225,1,0,2,0,0,4,1,9,7,0,0,2,0,0,1
2226,0,1,2,0,0,4,0,6,9,0,0,0,0,0,0
2227,1,0,2,0,0,4,0,2,14,0,0,0,0,0,0
2228,0,0,2,0,0,4,0,6,6,0,0,0,0,0,0
2229,0,0,2,0,0,4,0,7,7,0,0,0,0,0,0
2230,1,1,4,0,0,4,1,13,11,1,0,7,0,0,0
2231,1,1,2,0,0,4,0,2,11,0,0,1,0,0,0
2232,1,0,3,0,0,4,1,11,6,0,0,1,0,0,0
2233,0,0,2,0,0,4,7,14,7,0,0,0,0,0,0
2234,0,0,2,0,0,4,0,2,8,0,0,0,0,0,0
2235,0,0,4,0,0,4,0,7,8,0,0,0,0,0,0
2236,1,0,2,0,0,4,1,2,6,0,0,17,0,0,0
2237,1,1,1,0,0,4,0,6,11,0,0,3,0,0,0
2238,1,0,1,0,0,4,1,1,10,0,0,2,0,0,0
2239,1,0,2,0,0,4,1,6,6,0,0,0,0,0,0
2240,1,0,2,0,0,4,0,14,11,0,0,1,0,0,0
2241,1,1,2,0,0,4,3,2,11,0,0,2,0,0,0
2242,0,0,2,0,0,4,0,7,11,2,0,0,0,0,0
2243,1,0,3,0,0,4,1,2,9,0,0,1,0,0,0
2244,0,0,3,0,0,4,0,2,3,3,0,0,0,0,0
2245,1,1,4,0,0,4,0,1,12,0,0,15,0,0,0
2246,0,0,3,0,0,4,1,7,9,0,0,0,0,0,0
2247,0,0,2,0,0,4,7,4,7,0,0,0,0,0,0
2248,1,1,2,0,0,4,1,2,10,0,0,0,0,0,0
2249,0,0,2,0,0,4,7,6,6,0,0,0,0,0,0
2250,0,0,2,0,0,4,0,6,19,0,0,2,0,0,0
2251,1,0,1,0,0,4,1,1,7,0,0,2,0,0,0
2252,1,0,2,0,0,4,1,6,10,3,0,1,0,0,0
2253,0,0,2,0,0,4,7,2,9,0,0,0,0,0,0
2254,1,0,3,0,0,4,0,6,8,0,0,4,0,0,0
2255,0,1,3,0,0,4,0,6,26,0,0,0,0,0,0
2256,1,0,2,0,0,4,1,7,8,0,0,17,0,0,0
2257,1,0,4,0,0,4,0,7,14,0,0,17,0,0,0
2258,1,1,2,0,0,4,0,14,10,0,0,3,0,0,0
2259,0,0,4,0,0,4,0,2,12,0,0,0,0,0,0
2260,0,0,5,0,0,4,7,6,10,0,0,0,0,0,0
2261,0,0,2,0,0,4,0,6,11,1,0,0,0,0,0
2262,1,1,3,0,0,4,4,6,42,0,0,4,0,0,0
2263,0,0,4,0,0,4,0,2,10,0,0,0,0,0,0
2264,1,0,3,0,0,4,0,6,42,0,0,4,0,0,0
2265,0,1,5,0,0,4,1,6,11,0,0,1,0,0,0
2266,1,1,3,0,0,4,1,14,9,0,0,0,1,0,0
2267,1,1,2,0,0,4,3,1,8,0,0,0,0,0,2
2268,1,1,5,0,0,4,3,2,29,0,0,1,1,0,0
2269,1,0,4,0,0,4,0,1,11,0,0,17,0,0,0
2270,0,1,2,0,0,4,0,6,8,0,0,0,0,0,0
2271,1,0,5,0,0,4,1,6,10,0,0,0,0,0,0
2272,1,1,3,0,0,4,0,1,6,0,0,0,0,0,0
2273,1,0,3,0,0,4,0,2,9,0,0,0,0,0,0
2274,1,1,5,0,0,4,1,6,9,0,0,1,0,0,3
2275,1,0,2,0,0,4,1,1,12,0,0,0,0,0,0
2276,1,1,1,0,0,4,4,7,12,0,0,10,0,0,0
2277,1,0,1,0,0,4,0,2,13,0,15,0,0,0,0
2278,1,0,3,0,0,4,1,7,8,0,0,5,0,0,0
2279,1,1,3,0,0,4,1,6,6,1,0,9,0,0,0
2280,0,0,2,0,0,4,0,6,7,0,0,0,0,0,0
2281,0,0,2,0,0,4,1,6,8,0,0,0,0,0,0
2282,0,0,2,0,0,4,0,4,10,0,0,0,0,0,0
2283,1,1,5,0,0,4,1,7,9,0,0,4,0,0,0
2284,1,0,3,0,0,4,1,6,9,0,0,1,0,0,0
2285,1,1,2,0,0,4,1,7,6,0,0,1,0,0,0
2286,0,1,2,0,0,4,7,7,6,0,0,0,0,0,0
2287,1,1,3,0,0,4,0,14,8,0,0,0,0,0,0
2288,0,0,5,0,0,4,7,6,21,0,0,4,0,0,0
2289,0,1,3,0,0,4,0,6,8,0,0,0,0,0,0
2290,1,1,1,0,0,4,4,1,9,0,4,6,0,0,1
2291,1,0,4,0,0,4,0,4,9,0,0,0,0,0,0
2292,1,1,4,0,0,4,0,2,28,0,0,13,0,0,0
2293,1,0,2,0,0,4,1,7,8,0,0,1,0,0,0
2294,0,0,3,0,0,4,7,11,6,0,0,2,0,0,0
2295,0,1,4,0,0,4,0,1,6,0,0,0,0,0,0
2296,1,0,2,0,0,4,1,6,6,0,0,1,0,0,0
2297,1,0,2,0,0,4,0,2,6,0,0,2,0,0,0
2298,0,1,2,0,0,4,1,6,19,0,0,0,0,0,0
2299,1,1,2,0,0,4,0,6,6,0,0,0,0,0,0
2300,1,0,2,0,0,4,1,2,10,0,0,3,0,0,0
2301,1,0,2,0,0,4,1,6,8,0,0,4,0,0,1
2302,0,0,2,0,0,4,0,1,6,0,0,0,0,0,0
2303,1,0,2,0,0,4,0,6,10,0,0,0,0,0,0
2304,1,1,3,0,0,4,1,14,11,0,0,12,0,0,0
2305,0,0,3,0,0,4,0,2,5,1,0,0,0,0,0
2306,1,1,2,0,0,4,2,4,5,1,0,6,0,0,0
2307,1,1,3,0,0,4,1,2,14,0,0,17,0,0,0
2308,1,1,4,0,0,4,0,2,0,10,3,3,0,0,0
2309,1,0,3,0,0,4,1,2,12,0,0,16,0,0,0
2310,1,0,3,0,0,4,0,14,11,0,0,1,0,0,0
2311,1,0,2,0,0,4,1,7,5,2,0,0,0,0,0
2312,1,0,2,0,0,4,0,1,8,1,0,4,0,0,0
2313,1,1,2,0,0,4,3,6,13,0,0,0,0,0,0
2314,1,0,1,0,0,3,1,4,15,0,0,0,0,0,0
2315,1,1,3,0,0,4,0,2,7,0,0,2,0,0,0
2316,1,1,2,0,0,4,1,7,10,0,0,0,0,0,0
2317,1,1,2,0,0,3,0,4,9,0,0,0,0,0,0
2318,1,1,3,0,0,4,1,2,10,0,0,9,0,0,0
2319,1,0,5,0,0,4,0,6,7,0,0,0,0,0,0
2320,1,0,2,0,0,4,0,2,7,0,0,0,0,0,0
2321,1,1,5,0,0,4,0,7,10,0,0,8,0,0,0
2322,0,0,3,0,0,4,7,9,6,0,0,0,0,0,0
2323,1,1,4,0,0,4,0,2,8,0,0,1,0,0,0
2324,0,0,2,0,0,4,0,14,7,0,0,0,0,0,0
2325,0,1,3,0,0,4,0,14,11,0,0,0,0,0,2
2326,1,0,2,0,0,4,1,2,12,0,0,0,0,0,0
2327,1,0,3,0,0,4,1,14,23,0,0,0,0,0,0
2328,1,0,2,0,0,4,0,6,7,1,0,1,0,0,0
2329,1,0,4,0,0,4,0,2,12,0,1,7,0,0,0
2330,1,1,5,0,0,4,0,2,6,4,0,0,0,0,0
2331,1,0,5,0,0,4,7,15,0,0,7,0,0,0,0
2332,0,1,2,0,0,4,0,1,11,2,0,0,0,0,0
2333,1,0,3,0,0,4,0,2,9,0,0,9,1,0,0
2334,1,0,4,0,0,4,3,7,11,0,0,14,0,0,0
2335,1,0,2,0,0,4,1,6,13,0,0,0,0,0,0
2336,1,1,2,0,0,4,0,6,13,0,0,0,0,0,0
2337,0,0,2,0,0,4,0,5,9,0,0,0,0,0,0
2338,1,0,2,0,0,4,0,2,8,1,2,0,0,0,0
2339,1,0,2,0,0,4,1,2,13,0,0,0,0,0,0
2340,1,0,3,0,0,4,1,7,11,0,0,11,0,0,0
2341,1,0,3,0,0,4,1,14,23,0,0,0,0,0,0
2342,1,0,2,0,0,4,0,7,9,0,0,1,0,0,0
2343,0,0,3,0,0,4,0,6,7,0,0,0,0,0,0
2344,1,0,2,0,0,4,0,6,10,0,0,0,0,0,0
2345,0,1,2,0,0,4,7,6,12,0,0,0,0,0,0
2346,0,1,5,0,0,4,0,4,5,1,0,0,0,0,0
2347,1,0,5,0,0,4,3,4,11,0,0,1,0,0,0
2348,1,0,3,0,0,4,1,6,7,0,0,20,0,0,0
2349,1,1,2,0,0,4,0,6,8,0,0,0,0,0,0
2350,1,0,4,0,0,4,1,7,9,0,0,0,0,0,0
2351,0,1,3,0,0,4,0,6,9,0,0,0,0,0,0
2352,1,0,5,0,0,4,0,14,7,0,0,1,0,0,0
2353,1,0,5,0,0,4,1,1,10,0,0,8,0,0,0
2354,0,0,4,0,0,4,0,7,4,2,0,0,0,0,0
2355,1,0,5,0,0,4,1,2,13,0,0,0,0,0,0
2356,1,0,2,0,0,4,1,2,6,0,0,0,0,0,2
2357,0,0,5,0,0,4,0,1,16,2,0,0,0,0,0
2358,1,0,2,0,0,4,1,2,6,0,0,0,0,0,0
2359,1,0,3,0,0,4,1,7,9,0,0,6,0,0,0
2360,1,1,2,0,0,4,1,15,8,0,0,8,0,0,0
2361,0,1,2,0,0,4,7,6,7,0,0,1,0,0,0
2362,0,1,5,0,0,4,0,1,9,0,0,3,0,0,0
2363,1,1,5,0,0,4,1,1,7,0,0,4,0,0,0
2364,1,0,2,0,0,4,0,15,6,0,0,13,0,0,0
2365,1,0,4,0,0,4,1,14,7,0,0,8,0,0,0
2366,1,0,2,0,0,2,0,11,8,0,0,4,0,0,0
2367,1,1,5,0,0,4,1,1,7,0,0,4,0,0,0
2368,1,1,5,0,0,4,3,1,10,0,0,12,1,0,0
2369,1,0,3,0,0,4,1,6,12,0,0,6,0,0,0
2370,1,0,2,0,0,4,1,2,6,0,0,0,0,0,0
2371,1,0,0,0,0,4,1,7,7,0,0,4,0,0,0
2372,0,0,2,0,0,4,0,2,6,0,0,0,0,0,0
2373,0,1,5,0,0,4,2,2,6,0,0,0,0,0,0
2374,1,0,2,0,0,4,1,2,6,0,0,8,0,0,0
2375,1,0,5,0,0,4,7,7,6,0,0,14,0,0,0
2376,0,0,4,0,0,4,0,2,11,0,0,0,0,0,0
2377,0,0,1,0,0,4,0,14,8,0,0,0,0,0,2
2378,0,0,2,0,0,4,0,6,6,0,0,0,0,0,0
2379,1,0,3,0,0,4,1,7,9,0,0,1,0,0,0
2380,0,0,3,0,0,4,0,7,7,0,0,0,0,0,0
2381,1,0,2,0,0,4,1,7,8,0,0,0,0,0,0
2382,1,0,3,0,0,4,0,7,10,0,0,10,0,0,0
2383,1,0,2,0,0,4,1,2,11,0,0,0,0,0,0
2384,1,1,5,0,0,4,7,6,11,0,0,5,0,0,0
2385,0,0,3,0,0,4,0,2,9,0,0,0,0,0,0
2386,1,0,2,0,0,4,1,7,12,0,0,4,0,0,0
2387,1,1,3,0,0,4,0,7,8,0,0,14,0,0,0
2388,0,0,4,0,0,4,0,6,6,0,0,0,0,0,0
2389,1,0,2,0,0,4,0,2,24,0,0,0,0,0,0
2390,1,0,2,0,0,4,1,13,11,0,0,1,0,0,0
2391,1,0,2,0,0,4,1,2,7,0,0,0,0,0,0
2392,1,0,2,0,0,4,1,1,7,0,0,1,0,0,0
2393,1,0,5,0,0,4,1,6,12,0,0,11,0,0,0
2394,1,0,2,0,0,4,0,6,17,0,0,23,0,0,0
2395,0,1,5,0,0,4,0,7,6,0,0,0,0,0,0
2396,1,0,5,0,0,4,0,14,7,0,0,0,1,0,0
2397,1,0,1,0,0,4,1,2,12,0,0,12,0,0,0
2398,0,0,3,0,0,4,0,2,11,0,0,0,0,0,0
2399,1,1,4,0,0,4,1,7,13,0,0,4,0,0,0
2400,1,1,5,0,0,4,3,6,24,0,0,0,0,0,0
2401,1,1,2,0,0,4,1,2,7,1,0,0,0,0,0
2402,1,0,2,0,0,4,1,2,9,0,0,1,0,0,1
2403,1,1,2,0,0,4,1,2,7,1,0,0,0,0,0
2404,1,1,2,0,0,4,1,2,9,0,0,4,0,0,0
2405,0,0,3,0,0,4,0,2,16,0,0,0,0,0,0
2406,0,0,3,0,0,4,0,1,6,0,0,0,0,0,0
2407,1,1,5,0,0,4,1,7,7,0,0,1,0,0,0
2408,0,0,2,0,0,4,7,14,6,0,0,0,0,0,0
2409,1,1,4,0,0,4,0,6,6,0,0,1,0,0,0
2410,1,0,2,0,0,4,0,1,7,0,0,7,0,0,0
2411,1,0,4,0,0,4,7,14,6,1,0,16,0,0,0
2412,1,0,3,0,0,4,1,14,12,0,0,10,0,0,0
2413,1,1,5,0,0,4,3,14,15,0,0,0,0,0,0
2414,1,0,2,0,0,4,0,6,9,1,1,0,0,0,0
2415,1,1,5,0,0,4,5,6,10,0,0,1,0,0,0
2416,1,0,1,0,0,4,7,6,21,0,0,0,0,0,0
2417,1,0,4,0,0,4,0,7,6,0,0,6,0,0,0
2418,1,0,2,0,0,4,0,1,11,0,0,0,0,0,0
2419,0,0,2,0,0,4,0,1,6,0,0,0,0,0,0
2420,0,1,2,0,0,4,0,2,7,0,0,0,0,0,0
2421,1,1,3,0,0,4,1,1,10,0,0,2,0,0,0
2422,0,0,5,0,0,4,0,1,6,0,0,0,0,0,0
2423,0,0,3,0,0,4,0,1,9,0,0,3,0,0,7
2424,0,0,2,0,0,4,0,1,7,0,0,0,0,0,0
2425,0,0,2,0,0,4,1,6,8,0,0,0,0,0,0
2426,1,1,5,0,0,4,1,7,11,0,0,0,0,0,2
2427,0,0,2,0,0,4,7,2,11,1,0,0,0,0,0
2428,0,1,3,0,0,4,7,2,9,0,0,0,0,0,0
2429,1,0,4,0,0,4,7,1,11,0,0,0,0,0,0
2430,1,0,2,0,0,4,0,2,9,0,0,1,0,0,0
2431,0,0,4,0,0,4,1,1,6,0,0,2,0,0,0
2432,0,1,2,0,0,4,7,2,8,0,0,0,0,0,0
2433,0,1,2,0,0,4,0,1,8,0,0,1,0,0,0
2434,0,0,2,0,0,4,0,14,7,0,0,0,0,0,0
2435,0,1,2,0,0,4,0,2,8,0,0,0,0,0,0
2436,0,1,2,0,0,4,7,2,6,0,0,0,0,0,0
2437,0,0,1,0,0,4,1,4,8,0,0,1,1,0,0
2438,0,0,2,0,0,4,7,2,8,0,0,0,0,0,3
2439,1,1,3,0,0,4,0,7,6,0,1,0,0,0,3
2440,0,1,3,0,0,4,0,14,8,0,0,0,0,0,0
2441,0,0,2,0,0,4,0,2,6,0,0,0,0,0,0
2442,0,1,2,0,0,4,0,2,8,0,0,0,0,0,1
2443,1,0,2,0,0,4,1,6,9,0,0,0,0,0,0
2444,0,0,3,0,0,4,1,2,12,0,0,0,0,0,0
2445,0,0,2,0,0,4,7,2,9,1,0,6,1,0,1
2446,0,1,2,0,0,4,0,14,6,0,0,0,0,0,0
2447,1,0,4,0,0,4,0,2,6,0,0,0,0,0,0
2448,1,0,3,0,0,4,0,2,9,0,0,0,0,0,0
2449,0,1,3,0,0,4,0,7,8,0,0,0,0,0,0
2450,1,1,3,0,0,4,1,1,8,0,1,2,0,0,0
2451,0,0,1,0,0,4,0,14,7,0,0,0,0,0,0
2452,0,0,2,0,0,4,0,1,6,1,0,0,0,0,0
2453,1,0,2,0,0,4,0,14,11,0,0,0,0,0,0
2454,0,0,2,0,0,4,0,2,9,0,0,1,0,0,0
2455,1,0,2,0,0,4,1,14,17,0,0,2,0,0,1
2456,2,0,2,0,0,4,1,6,10,0,0,1,0,0,0
2457,1,0,5,0,0,4,2,1,14,0,0,3,0,0,0
2458,1,0,2,0,0,4,7,6,8,0,0,0,0,0,0
2459,0,0,3,0,0,4,0,7,7,0,0,0,0,0,0
2460,1,0,3,0,0,4,7,2,11,0,0,2,0,0,0
2461,1,0,5,0,0,4,1,6,7,0,0,11,0,0,0
2462,1,0,2,0,0,4,1,15,6,0,0,9,0,0,0
2463,0,0,2,0,0,4,0,2,6,0,0,0,0,0,0
2464,0,0,2,0,0,4,0,15,15,0,0,0,0,0,0
2465,0,0,4,0,0,4,1,14,11,0,0,0,0,0,0
2466,1,0,3,0,0,4,0,2,11,0,0,0,0,0,0
2467,1,0,4,0,0,4,0,2,11,0,0,2,0,0,0
2468,1,1,1,0,0,4,0,1,8,0,0,0,0,0,0
2469,0,0,2,0,0,4,7,6,7,0,0,4,0,0,0
2470,0,1,3,0,0,4,0,14,7,0,0,0,0,0,1
2471,0,0,4,0,0,4,1,6,6,0,0,5,0,0,0
2472,0,0,2,0,0,4,0,6,11,0,0,0,0,0,0
2473,0,1,5,0,0,4,1,7,11,0,0,2,0,0,0
2474,0,0,3,0,0,4,0,4,10,0,0,0,0,0,0
2475,0,0,3,0,0,4,0,14,6,0,0,0,0,0,0
2476,0,0,5,0,0,4,0,14,7,0,0,0,0,0,0
2477,0,0,5,0,0,4,7,1,7,0,0,0,0,0,0
2478,0,0,5,0,0,4,7,7,10,0,0,0,0,0,0
2479,0,1,5,0,0,4,0,5,12,0,0,0,0,0,0
2480,0,0,2,0,0,4,0,6,22,0,0,0,0,0,0
2481,1,0,2,0,0,4,0,2,10,0,0,0,0,0,0
2482,1,0,5,0,0,4,0,7,24,0,0,2,0,0,2
2483,0,0,2,0,0,4,0,1,6,0,0,0,0,0,0
2484,0,0,3,0,0,4,0,2,6,0,0,0,0,0,0
2485,0,1,2,0,0,4,0,1,6,0,0,0,0,0,0
2486,0,0,3,0,0,4,0,7,8,0,0,0,0,0,0
2487,0,0,4,0,0,4,0,7,15,0,0,0,0,0,0
2488,0,1,5,0,0,4,1,2,8,0,0,0,0,0,0
2489,1,0,5,0,0,4,0,1,17,0,0,1,0,0,1
2490,1,1,2,0,0,4,1,2,6,0,0,7,0,0,0
2491,1,0,4,0,0,4,1,2,10,0,0,4,0,0,0
2492,0,1,5,0,0,4,0,1,10,0,0,0,0,0,0
2493,0,1,3,0,0,4,0,6,8,1,0,0,0,0,0
2494,0,0,3,0,0,4,0,6,6,0,0,0,0,0,0
2495,1,1,2,0,0,4,1,2,8,1,0,11,1,0,0
2496,1,0,2,0,0,4,1,7,15,0,0,0,0,0,0
2497,1,0,5,0,0,4,1,1,7,0,0,1,0,0,0
2498,0,0,3,0,0,4,0,6,9,0,0,0,0,0,0
2499,0,1,2,0,0,4,7,9,7,0,0,0,0,0,0
2500,1,1,1,0,0,4,0,2,6,0,0,0,0,0,0
2501,1,0,2,0,0,4,0,6,9,0,0,0,0,0,0
2502,0,0,2,0,0,4,0,2,9,0,0,0,0,0,0
2503,0,1,3,0,0,4,7,7,6,0,0,1,0,0,0
2504,1,1,3,0,0,4,3,2,5,0,2,2,0,0,0
2505,0,0,2,0,0,4,1,2,7,0,0,0,0,0,0
2506,1,0,4,0,0,4,3,2,7,0,0,7,0,0,0
2507,1,0,5,0,0,4,0,2,8,0,0,10,0,0,0
2508,0,0,3,0,0,4,0,6,6,0,0,0,0,0,0
2509,1,0,3,0,0,4,1,7,12,0,0,13,0,0,1
2510,1,0,1,0,0,4,1,6,11,0,0,1,0,0,0
2511,0,0,4,0,0,4,2,6,7,0,0,0,0,0,0
2512,1,1,1,0,0,4,0,14,11,0,0,3,0,0,0
2513,1,0,3,0,0,4,0,7,6,0,0,12,0,0,0
2514,0,0,1,0,0,4,0,14,12,0,0,0,0,0,0
2515,1,0,4,0,0,4,0,1,7,0,0,0,0,0,0
2516,0,1,5,0,0,4,0,14,6,0,0,0,0,0,0
2517,1,0,4,0,0,4,3,2,6,0,0,3,0,0,0
2518,0,1,5,0,0,4,0,7,7,0,0,0,0,0,0
2519,0,0,3,0,0,4,0,2,6,0,0,0,0,0,0
2520,0,0,3,0,0,4,0,1,12,0,0,0,0,0,0
2521,0,0,2,0,0,4,0,6,12,0,0,0,0,0,0
2522,0,0,5,0,0,4,0,2,16,0,0,0,0,0,2
2523,0,1,5,0,0,4,0,6,6,0,0,0,0,0,0
2524,1,0,4,0,0,4,0,14,7,0,0,0,0,0,0
2525,0,0,3,0,0,4,7,2,10,1,0,0,0,0,0
2526,0,0,2,0,0,4,0,2,7,0,0,0,0,0,0
2527,0,0,3,0,0,4,1,7,10,0,0,0,0,0,0
2528,1,0,5,0,0,4,0,14,12,0,0,0,0,0,0
2529,0,0,4,0,0,4,0,7,6,0,0,0,0,0,0
2530,0,1,2,0,0,4,0,6,8,0,0,0,0,0,0
2531,0,0,5,0,0,4,2,2,10,0,0,2,0,0,0
2532,1,0,2,0,0,4,1,2,8,0,0,0,0,0,0
2533,0,1,3,0,0,4,0,1,10,1,0,0,0,0,0
2534,0,1,1,0,0,4,0,7,11,0,0,0,0,0,0
2535,0,0,5,0,0,4,0,2,6,0,0,0,0,0,0
2536,0,0,2,0,0,4,1,2,7,0,0,0,0,0,2
2537,1,1,2,0,0,4,1,7,12,0,0,0,0,0,0
2538,0,0,2,0,0,4,1,2,7,0,0,0,0,0,2
2539,1,1,4,0,0,4,1,2,11,1,0,14,0,0,0
2540,0,1,3,0,0,4,0,6,9,0,0,0,0,0,0
2541,0,0,3,0,0,4,0,7,11,0,0,0,0,0,0
2542,1,0,2,0,0,4,0,1,8,1,0,7,0,0,0
2543,0,0,5,0,0,4,7,2,7,0,0,0,0,0,0
2544,0,0,2,0,0,4,0,1,8,0,0,0,0,0,0
2545,1,0,2,0,0,4,1,2,6,0,0,0,0,0,0
2546,0,1,2,0,0,4,0,7,8,0,0,0,0,0,0
2547,0,0,2,0,0,4,0,1,6,0,0,0,0,0,0
2548,0,0,2,0,0,4,0,2,6,0,0,0,0,0,0
2549,0,0,2,0,0,4,0,14,8,0,0,0,0,0,0
2550,1,0,2,0,0,4,1,6,7,0,0,0,0,0,0
2551,0,0,2,0,0,4,7,14,19,0,0,0,0,0,0
2552,0,0,2,0,0,4,7,9,6,1,0,1,2,0,1
2553,1,1,4,0,0,4,1,4,7,0,0,2,0,0,0
2554,0,0,2,0,0,4,0,2,15,0,0,0,0,0,0
2555,1,1,3,0,0,4,0,14,8,0,0,6,0,0,0
